load_id,pickup,delivery,distance,D,F,R,weight,market_index,quote_signal,posted_rate
TR-039593,2319.61,2381.28,908.2,1,0,0,18902,0.81373,1.88036,1714.23
TR-039594,2360.37,2347.42,1004.1,1,0,0,34274,0.82368,1.96762,1990.99
TR-039595,2352.86,2363.22,846.5,1,0,0,31898,0.83371,2.10336,1764.95
TR-039596,2368.14,2345.35,678.8,1,0,0,31483,0.79245,1.95502,1322.52
TR-039597,2400.16,2337.42,2151.2,1,0,0,38592,0.81617,1.99169,4247.79
TR-039598,2341.23,2372.39,592,1,0,0,38310,0.79596,2.27713,1340.5
TR-039599,2330.21,2341.75,2775.9,0,0,1,38208,0.86162,2.03364,5620.89
TR-039600,2337.42,2379.67,867,1,0,0,12275,0.83403,1.9665,1717.38
TR-039601,2362.03,2379.67,1537.8,0,1,0,42748,0.80653,2.22362,3365.65
TR-039602,2340.21,2362.03,224.7,1,0,0,28104,0.86597,2.46727,556.94
TR-039603,2337.42,2435.25,497.8,1,0,0,21405,0.82744,2.13166,1058.37
TR-039604,2330.21,2363.52,1911.7,0,1,0,36881,0.8282,2.07585,3903.03
TR-039605,2360.37,2372.24,935.5,0,0,1,16575,0.84177,2.1474,2014.63
TR-039606,2422.44,2417.11,883.1,0,1,0,40275,0.85723,2.26314,1999.43
TR-039607,2384.81,2268.79,750.9,0,0,1,36042,0.79502,2.42027,1801.21
TR-039608,2300.56,2278.07,2168.3,0,0,1,22134,0.85411,2.04468,4431.09
TR-039609,2360.34,2376.18,2032.1,1,0,0,28719,0.87692,1.8792,3905.77
TR-039610,2372.39,2324.76,335.5,1,0,0,33773,0.84229,2.39402,809.6
TR-039611,2343.52,2287.47,924.9,1,0,0,33442,0.81144,1.99007,1872.88
TR-039612,2386.75,2371.44,289.2,1,0,0,44830,0.85579,2.48479,2021.98
TR-039613,2384.81,2400.16,2785.9,1,0,0,27632,0.83894,1.70099,4791.87
TR-039614,2330.56,2285.72,2030.6,0,0,1,30646,0.87265,2.04273,4200.31
TR-039615,2391.87,2324.52,821.4,1,0,0,34909,0.81999,2.04335,1667.08
TR-039616,2421.42,2436.78,1366.2,0,0,1,30512,0.8115,2.1305,2948.72
TR-039617,2364.24,2379.67,963.1,1,0,0,27930,0.86596,2.11408,2027.06
TR-039618,2360.34,2360.37,992.9,0,1,0,33357,0.81746,2.34797,2292.08
TR-039619,2324.76,2343.52,607.4,0,1,0,23842,0.8455,2.27418,1387.72
TR-039620,2417.11,2435.65,742.8,0,0,1,32786,0.80527,2.32636,1751.27
TR-039621,2327.6,2437.61,1272.8,0,0,1,31242,0.84858,2.23162,2850.46
TR-039622,2435.65,2363.52,223.9,1,0,0,33526,0.83502,2.55419,573.2
TR-039623,2304.9,2422.44,662.5,1,0,0,30880,0.8326,2.07333,1357.84
TR-039624,2379.67,2399.97,1160.6,0,0,1,47500,0.8506,2.31491,2689.88
TR-039625,2428.65,2341.23,1476.1,1,0,0,38497,0.77788,1.92327,2836.8
TR-039626,2364.24,2417.11,814.9,0,0,1,38906,0.81954,2.26278,1854.62
TR-039627,2330.21,2360.34,1051,0,1,0,10384,0.78179,2.09485,2213.5
TR-039628,2347.42,2360.34,1419.1,1,0,0,,0.81612,1.83313,2589.09
TR-039629,2400.16,2373.98,888.6,0,0,1,30126,0.8058,2.20664,1942.25
TR-039630,2360.34,2304.9,1672.3,0,1,0,47500,0.89655,2.08973,3568.34
TR-039631,2436.78,2381.78,342.2,1,0,0,25659,0.84997,2.20703,767.26
TR-039632,2364.24,2347.32,728.6,1,0,0,40333,0.84563,2.24877,1623.8
TR-039633,2400.16,2360.34,1308.4,0,1,0,35128,0.86897,2.23203,2904.7
TR-039634,2422.44,2415.59,521.6,0,0,1,25889,0.81786,2.49065,1282.29
TR-039635,2364.24,2341.75,853.6,1,0,0,28860,0.87698,1.93349,1670.61
TR-039636,2345.35,2379.67,1208.5,1,0,0,42242,0.81219,2.05814,2446.14
TR-039637,2373.98,2341.23,2332.5,1,0,0,24983,0.81011,1.73485,3952.07
TR-039638,2386.75,2287.47,789.9,0,1,0,28104,0.82948,2.24436,1746
TR-039639,2341.23,2319.61,1335.3,0,0,1,24611,0.80185,2.12268,2833.34
TR-039640,2360.37,2347.42,1023.1,1,0,0,,0.82385,1.96111,1984.86
TR-039641,2330.56,2364.24,1990.6,0,1,0,35337,0.86628,1.99589,3964.88
TR-039642,2363.22,2415.37,380.1,1,0,0,46531,0.78421,2.378,896.28
TR-039643,2415.37,2360.37,2139.6,0,0,1,13692,0.81969,2.00033,4288.2
TR-039644,2363.22,2415.37,402.1,0,0,1,27869,0.84639,2.51004,1008.41
TR-039645,2379.67,2371.34,2039.6,0,1,0,24118,0.82781,1.96515,3975.86
TR-039646,2341.75,2340.21,3152.6,1,0,0,24027,0.8112,1.73393,5396.01
TR-039647,2415.37,2319.61,2786.7,1,0,0,42290,0.7901,1.7524,5007.64
TR-039648,2319.61,2347.32,1386.9,1,0,0,32168,0.78009,1.89261,2653.14
TR-039649,2391.87,2341.23,1115,0,0,1,38088,,2.22685,2458.79
TR-039650,2495.5,2422.44,197.1,0,0,1,42071,0.81613,2.95977,579.86
TR-039651,2278.07,2363.52,1627.4,1,0,0,31180,0.86404,1.93883,3207.95
TR-039652,2324.52,2324.76,439.1,0,1,0,35666,0.87191,2.58378,1140.47
TR-039653,2417.11,2300.56,443,1,0,0,22928,0.77849,2.09929,936.17
TR-039654,2319.61,2421.42,1699.3,0,1,0,26004,0.81395,2.01452,3444.93
TR-039655,2405.63,2386.75,369.7,1,0,0,30693,0.80806,2.28134,846.27
TR-039656,2399.97,2330.21,1939.9,1,0,0,21852,0.78543,1.78484,1039.33
TR-039657,2398.95,2417.11,1430.4,0,0,1,35540,0.83337,2.1545,3077.83
TR-039658,2436.78,2371.44,668.5,1,0,0,28867,0.79747,2.04142,1366.54
TR-039659,2345.35,2368.14,682.2,1,0,0,27999,0.87115,1.97894,1341.67
TR-039660,2372.39,2324.76,339.4,1,0,0,35463,0.88617,2.37409,819.55
TR-039661,2415.59,2372.39,322.5,1,0,0,32382,0.83082,2.46959,801.7
TR-039662,2384.81,2405.63,764.3,1,0,0,35723,0.8141,2.08168,1574.89
TR-039663,2341.75,2343.52,679,0,0,1,31180,0.87468,2.30396,1580.81
TR-039664,2405.63,2398.95,370.6,1,0,0,27631,0.81702,2.36741,895.55
TR-039665,2384.81,2341.75,325.2,0,1,0,32340,0.85379,2.44909,810.22
TR-039666,2415.37,2417.11,2983.9,1,0,0,37660,0.84645,1.76083,5216.82
TR-039667,2363.22,2372.39,1871.8,1,0,0,26463,0.85077,1.8562,3482.9
TR-039668,2371.44,2371.34,1203.7,1,0,0,28762,0.8201,1.90948,2322.91
TR-039669,2384.81,2405.2,1695.3,0,1,0,20821,0.86695,1.97162,3360
TR-039670,2347.32,2398.95,195.1,0,0,1,32268,0.77185,3.07745,599.52
TR-039671,2268.79,2428.65,1217.6,0,1,0,18871,0.82622,2.05887,2524.95
TR-039672,2398.95,2421.42,411.6,1,0,0,33499,0.80644,2.40123,996.28
TR-039673,2362.9,2347.32,1169.2,0,0,1,32244,0.80689,2.23121,2615.19
TR-039674,2340.21,2319.61,2707.8,1,0,0,35424,0.82696,1.76995,4876.72
TR-039675,2437.61,2330.21,448.4,0,0,1,27739,0.8399,2.51165,1123.76
TR-039676,2360.34,2330.21,1054.5,0,0,1,33582,0.84169,2.38425,2486.05
TR-039677,2379.67,2495.5,848.9,0,1,0,25735,0.86626,2.27861,758.12
TR-039678,2345.35,2372.24,146.5,0,1,0,31510,0.8712,2.71201,402.44
TR-039679,2398.95,2341.75,1467.6,1,0,0,34886,0.83741,2.01989,2950.34
TR-039680,2268.79,2324.76,180.1,0,0,1,27515,0.81539,2.88693,514.24
TR-039681,2327.6,2381.28,122.1,0,1,0,39457,0.85186,3.14,381.97
TR-039682,2337.42,2422.44,474.8,1,0,0,20752,0.82882,2.08175,997.23
TR-039683,2324.76,2341.75,1226.3,1,0,0,38730,0.88851,1.95055,2412.98
TR-039684,2330.21,2363.22,313.3,0,0,1,29501,0.82131,2.66658,833.53
TR-039685,2352.86,2415.59,840.6,1,0,0,43823,0.84125,2.26091,1871.96
TR-039686,2402.48,2324.76,467.3,1,0,0,26948,0.80203,2.27849,1062.85
TR-039687,2337.42,2415.37,2103.7,0,0,1,44704,0.82037,2.24507,4653.73
TR-039688,2285.72,2372.39,457.8,0,1,0,32649,0.83359,2.43251,1095.41
TR-039689,2360.34,2300.56,1492.9,1,0,0,32098,0.83405,1.9566,2891.35
TR-039690,2287.47,2341.75,1553.3,0,1,0,,0.84093,1.92465,3059.64
TR-039691,2402.48,2330.21,1252,1,0,0,36875,0.82166,2.06497,2568.75
TR-039692,2373.98,2381.78,1894.8,0,0,1,37775,0.82269,2.11079,3891.56
TR-039693,2340.21,2437.61,700.3,0,1,0,40770,0.83328,2.35927,1641.31
TR-039694,2343.52,2363.52,444.3,0,1,0,44191,0.8414,2.53837,1132.92
TR-039695,2332,2422.44,1042.1,1,0,0,42402,0.80857,2.05731,2132.59
TR-039696,2360.34,2345.35,1351.4,1,0,0,42499,0.83851,1.98692,2650.23
TR-039697,2363.52,2343.52,450.3,0,0,1,36176,0.82926,2.50975,1138.21
TR-039698,2360.34,2372.39,769.6,1,0,0,36307,0.84132,2.23322,1704.6
TR-039699,2363.52,2278.07,1601.2,0,1,0,27687,0.79167,2.02347,3238.85
TR-039700,2345.35,2393.75,805.7,1,0,0,47500,0.83317,2.10203,1688.91
TR-039701,2319.61,2381.28,954.7,1,0,0,47500,0.86317,2.0411,1946.66
TR-039702,2384.81,2381.78,737.2,0,0,1,37275,0.83002,2.44309,1786.14
TR-039703,2340.21,2372.39,2051.6,1,0,0,28782,0.84429,1.82885,3806.95
TR-039704,2341.75,2352.86,2106.4,0,1,0,43129,0.83059,2.06299,4380.38
TR-039705,2391.87,2341.75,1132.1,1,0,0,37545,0.8002,1.86578,2149.63
TR-039706,2437.61,2371.44,1481.5,1,0,0,27840,0.78741,1.91657,2873.29
TR-039707,2371.34,2352.86,2243.4,0,0,1,31089,0.86783,1.9985,4481.33
TR-039708,2435.65,2371.44,282.8,0,1,0,43489,0.8273,2.71969,765.21
TR-039709,2428.65,2364.24,997.1,1,0,0,33391,0.87136,1.92168,1949.17
TR-039710,2399.97,2330.21,1997.2,0,1,0,27626,0.81961,1.92955,3869.27
TR-039711,2340.21,2435.65,2440.4,0,0,1,,0.84305,2.08895,5057.26
TR-039712,2435.65,2368.14,770.9,1,0,0,27670,0.8512,1.98141,1532.53
TR-039713,2304.9,2399.97,447.7,0,1,0,25783,0.82097,2.25199,1015.6
TR-039714,2428.65,2436.78,1079.1,0,0,1,21409,0.82388,1.99419,2156.21
TR-039715,2436.78,2400.16,2224.8,1,0,0,37323,0.80997,1.814,4022.03
TR-039716,2428.65,2362.03,3326.1,0,0,1,40867,0.83016,2.04851,6853.93
TR-039717,2347.42,2400.16,2251.2,0,1,0,33776,0.84714,1.91154,4327.24
TR-039718,2360.48,2364.24,821.4,0,0,1,19587,0.81424,2.27086,1861.62
TR-039719,2415.59,2324.76,300.8,1,0,0,30595,0.81076,2.57004,771.61
TR-039720,2360.34,2324.76,749.3,0,1,0,38244,0.80711,2.40423,1803.52
TR-039721,2330.21,2384.81,2503.6,1,0,0,32709,0.83052,1.79126,4459.47
TR-039722,2330.21,2363.52,1852.3,0,0,1,21150,0.89052,2.08513,3829.72
TR-039723,2347.42,2436.78,109.7,1,0,0,34640,0.82574,2.63673,288.59
TR-039724,2347.32,2436.78,971.2,1,0,0,30753,0.81575,2.08295,1997.43
TR-039725,2343.52,2324.76,636.9,1,0,0,,0.80556,2.16685,1357.32
TR-039726,2379.67,2372.24,1329.2,1,0,0,32843,0.80537,1.89998,2560.61
TR-039727,2372.24,2362.9,510.9,0,0,1,34392,0.85496,2.37843,1210.84
TR-039728,2362.03,2422.44,2273.2,0,0,1,45065,0.80718,2.05787,4652.33
TR-039729,2398.95,2386.75,703.5,1,0,0,31827,0.78532,2.08495,1475.59
TR-039730,2300.56,2343.52,194.6,0,1,0,28744,0.85369,2.75831,536.68
TR-039731,2402.48,2371.44,627.9,0,1,0,33188,0.80705,2.32896,1455.89
TR-039732,2386.75,2399.97,479.9,0,0,1,17808,0.86303,2.35676,1140.25
TR-039733,2422.44,2287.47,676.5,1,0,0,29732,0.80367,2.10873,1431.89
TR-039734,2436.78,2360.48,930.6,1,0,0,40179,0.81786,1.92316,1824.25
TR-039735,2399.97,2405.2,1350.7,1,0,0,29358,0.88631,1.94812,2646.9
TR-039736,2340.21,2402.48,1756.8,1,0,0,27795,0.91114,1.9258,3419.98
TR-039737,2330.21,2319.61,2473.1,1,0,0,34897,0.91708,1.80891,4409.54
TR-039738,2371.44,2330.21,1784.7,1,0,0,15440,0.9029,1.82822,3293.99
TR-039739,2399.97,2363.22,2040.6,1,0,0,29854,0.95296,1.82111,3756.14
TR-039740,2402.48,2398.95,254,0,0,1,34229,0.89273,2.89871,736.62
TR-039741,2360.48,2435.65,744.2,0,0,1,27293,0.87534,2.32174,1736.13
TR-039742,2360.34,2337.42,873.4,0,1,0,40066,0.91005,2.40385,2129.31
TR-039743,2435.65,2337.42,343.2,1,0,0,28090,0.88065,2.33258,798.6
TR-039744,2402.48,2319.61,1530.3,1,0,0,36767,0.88448,1.85678,2937.98
TR-039745,2363.22,2381.28,1700.4,1,0,0,30687,0.84209,1.83661,3102.39
TR-039746,2300.56,2362.9,366.7,1,0,0,47500,0.87341,2.31208,841.5
TR-039747,2340.21,2372.24,2383.2,1,0,0,39658,0.9326,1.86745,4439.53
TR-039748,2324.76,2400.16,2034.9,0,0,1,27416,0.91396,2.1178,4346.79
TR-039749,2402.48,2379.67,285.3,1,0,0,33420,0.85127,2.56602,741.53
TR-039750,2386.75,2341.23,711.7,1,0,0,18615,0.89917,2.02452,1441.03
TR-039751,2384.81,2373.98,2591.8,0,0,1,40593,0.8692,2.04841,5273.19
TR-039752,2268.79,2428.65,1201.2,1,0,0,20920,0.9349,1.93696,2324.44
TR-039753,2278.07,2360.34,847.5,0,0,1,28094,0.91076,2.40431,2011.22
TR-039754,2376.18,2495.5,1216.8,1,0,0,33925,0.93205,1.96304,2411.65
TR-039755,2347.42,2352.86,1401.8,0,0,1,33623,0.89389,2.22142,3101.74
TR-039756,2286.31,2285.72,901.4,1,0,0,28499,0.91567,2.03568,1843.06
TR-039757,2428.65,2368.14,286.5,0,1,0,43030,0.87162,2.66332,758.22
TR-039758,2337.42,2368.14,1070.7,0,0,1,31926,0.92061,2.23019,2375.16
TR-039759,2391.87,2364.24,490,0,0,1,40189,0.9208,2.55356,1248.98
TR-039760,2399.97,2324.76,810.4,0,0,1,33206,0.89795,2.32337,1877.24
TR-039761,2287.47,2371.34,1804,1,0,0,21603,0.90367,1.76502,3194.83
TR-039762,2304.9,2332,1673.6,1,0,0,28537,0.85851,1.84347,3115.19
TR-039763,2391.87,2393.75,642.3,0,1,0,34214,0.8824,2.39111,1535.4
TR-039764,2330.21,2363.52,1796.9,0,0,1,45121,0.93559,2.21559,3986.13
TR-039765,2415.37,2337.42,2122.5,0,0,1,17036,0.88552,2.05224,4330.26
TR-039766,2278.07,2400.16,613,1,0,0,33145,0.8602,2.16536,1308.15
TR-039767,2364.24,2381.78,334.1,1,0,0,35305,0.95898,2.41449,805.56
TR-039768,2379.67,2364.24,1016.1,0,1,0,16052,0.88593,2.14972,2185.16
TR-039769,2285.72,2362.9,502,1,0,0,30041,0.8918,2.10826,1068.62
TR-039770,2360.48,2436.78,970,0,0,1,33370,0.88722,2.19253,2118.18
TR-039771,2362.9,2405.63,712,1,0,0,22045,0.93967,1.96941,1420.85
TR-039772,2417.11,2381.78,917,1,0,0,47500,0.88326,2.05092,1881.54
TR-039773,2422.44,2360.34,1046.8,0,0,1,35939,0.90001,2.40939,2523.52
TR-039774,2340.21,2415.37,466.9,1,0,0,37980,0.94057,2.30121,1079.58
TR-039775,2360.48,2368.14,171.3,0,0,1,26132,0.92047,2.80115,476.49
TR-039776,2381.28,2287.47,721.9,0,0,1,36277,0.9527,2.49107,1790.29
TR-039777,2330.56,2422.44,1973.5,1,0,0,35837,0.90749,1.96173,3825.67
TR-039778,2324.76,2422.44,450.5,0,0,1,39575,0.85501,2.5833,1168.88
TR-039779,2340.21,2363.22,216.9,1,0,0,30035,,2.50749,540.28
TR-039780,2363.22,2386.75,2268.9,1,0,0,26654,0.9445,1.80594,4144.97
TR-039781,2360.48,2360.34,1810.5,1,0,0,26064,0.87468,1.85715,3430.45
TR-039782,2435.65,2285.72,489.4,1,0,0,34290,0.9301,2.19322,1089.14
TR-039783,2285.72,2343.52,611.2,0,0,1,42185,0.89192,2.49539,1496.16
TR-039784,2360.48,2341.75,136.9,1,0,0,44707,0.92007,2.64921,357.82
TR-039785,2347.42,2278.07,1674.6,1,0,0,32548,0.89332,1.87674,776.5
TR-039786,2428.65,2343.52,773.2,1,0,0,28249,0.93748,2.00124,1563.27
TR-039787,2332,2405.2,70,0,0,1,11812,0.94992,3.37635,235.09
TR-039788,2436.78,2435.25,526.2,0,0,1,27231,0.89274,2.42579,1284.8
TR-039789,2373.98,2330.21,774.4,1,0,0,37717,0.88354,2.1043,1632.44
TR-039790,2362.03,2436.78,2290.5,1,0,0,40962,0.87114,1.84405,4249.72
TR-039791,2405.63,2324.76,299.4,1,0,0,34175,0.8774,2.44964,734.9
TR-039792,2379.67,2435.65,1046.7,1,0,0,25670,0.85343,1.99778,2122.27
TR-039793,2343.52,2421.42,1159.4,1,0,0,43532,0.91105,2.01379,2356.26
TR-039794,2341.75,2415.59,1413.3,0,1,0,25828,0.87827,2.0936,2940.91
TR-039795,2345.35,2360.48,801.3,1,0,0,43012,0.93589,2.1286,1697.13
TR-039796,2285.72,2324.52,570,1,0,0,20140,0.89618,2.00824,1153.23
TR-039797,2360.48,2285.72,828.3,0,1,0,24009,0.9241,2.12264,1760.2
TR-039798,2381.78,2405.63,370.5,1,0,0,26647,0.93073,2.24667,826.5
TR-039799,2363.52,2364.24,200.8,1,0,0,29061,0.89783,2.63924,522.73
TR-039800,2360.34,2362.03,1651.9,1,0,0,20699,0.88129,1.89232,3088.51
TR-039801,2373.98,2371.44,2053.6,1,0,0,40989,0.91152,1.9137,3918.45
TR-039802,2360.34,2324.76,756,0,0,1,20297,0.91883,2.33048,1744.76
TR-039803,2278.07,2363.52,1616.5,1,0,0,40216,0.89119,2.03447,3267.04
TR-039804,2386.75,2384.81,431.4,1,0,0,34420,0.93151,2.16436,955.94
TR-039805,2384.81,2435.65,511.1,0,1,0,26078,0.89906,2.20237,1145.81
TR-039806,2402.48,2379.67,305.2,1,0,0,44064,0.8694,2.54963,783.88
TR-039807,2402.48,2300.56,1216.4,1,0,0,25037,0.85111,1.97457,2393.62
TR-039808,2363.22,2345.88,2659.9,0,1,0,24181,0.89952,1.96727,5099.65
TR-039809,2341.23,2415.37,2076.4,1,0,0,32538,0.8946,1.83487,3823.37
TR-039810,2360.37,2363.52,253.3,0,1,0,34043,0.88869,2.80202,714.31
TR-039811,2400.16,2304.9,2694.9,1,0,0,29688,0.88762,1.75346,4718.05
TR-039812,2363.52,2319.61,904.9,1,0,0,38781,0.9062,1.98498,1832.35
TR-039813,2341.75,2437.61,2426.5,0,0,1,43426,0.89996,2.12801,5180.3
TR-039814,2435.65,2324.52,110.9,1,0,0,24659,0.90376,2.70183,299.01
TR-039815,2292.95,2352.86,618.1,1,0,0,33227,0.89079,2.20916,1361.79
TR-039816,2391.87,2428.65,1265.3,0,0,1,40654,0.91108,2.21209,2786.74
TR-039817,2343.52,2415.37,2463.8,1,0,0,25203,0.89255,1.77182,4467.02
TR-039818,2381.78,2373.98,1902.5,1,0,0,25200,0.89365,1.82253,3448.36
TR-039819,2400.16,2286.31,1566.1,1,0,0,27683,0.88562,1.89103,2934.27
TR-039820,2341.23,2364.24,736.9,1,0,0,23804,0.91083,2.04091,1515.65
TR-039821,2360.37,2330.21,1970.3,1,0,0,21183,0.94921,1.81105,3623.26
TR-039822,2436.78,2285.72,309.3,0,1,0,27185,0.86588,2.46146,772.57
TR-039823,2278.07,2400.16,597.1,0,0,1,29314,0.94377,2.33533,1400.18
TR-039824,2379.67,2399.97,1127.1,0,0,1,43052,0.89642,2.33539,2645.92
TR-039825,2304.9,2405.63,815.5,0,1,0,27509,0.88693,2.13828,1751.61
TR-039826,2343.52,2362.03,2707.4,1,0,0,21548,0.93486,1.68771,4606.47
TR-039827,2319.61,2360.34,1773.8,0,0,1,33152,0.89861,2.08976,3726.44
TR-039828,2363.52,2341.23,534.1,1,0,0,27739,0.95613,2.2287,1188.52
TR-039829,2398.95,2343.52,874.4,1,0,0,31384,0.91976,2.11691,1854.52
TR-039830,2345.88,2324.52,546.7,1,0,0,18958,0.9035,2.00597,1108.73
TR-039831,2400.16,2391.87,2076.1,1,0,0,37659,0.92111,1.81134,3805
TR-039832,2324.52,2341.75,813.8,1,0,0,8779,0.90517,1.94677,1569.73
TR-039833,2286.31,2287.47,174,1,0,0,27716,0.94074,2.74829,474.35
TR-039834,2435.65,2347.32,783.3,0,1,0,33747,0.91465,2.36724,1865.49
TR-039835,2398.95,2324.76,301.1,0,0,1,26902,0.89155,2.73142,827.22
TR-039836,2428.65,2332,2154.4,0,0,1,23829,0.89117,2.08835,4380.71
TR-039837,2398.95,2324.76,307.1,1,0,0,28552,0.91641,2.48166,770.35
TR-039838,2371.44,2422.44,184.1,1,0,0,42553,0.86693,2.71338,501.55
TR-039839,2287.47,2402.48,163.5,0,1,0,26901,0.91877,3.05247,494.72
TR-039840,2422.44,2381.28,345.8,1,0,0,33242,0.92482,2.3871,835.94
TR-039841,2324.52,2381.78,660.8,1,0,0,40406,0.90553,2.14113,1419.19
TR-039842,2324.76,2352.86,1109.3,1,0,0,18425,0.88901,2.00911,2237.19
TR-039843,2330.21,2435.65,1991.1,1,0,0,37783,0.9022,1.92029,3770.8
TR-039844,2393.75,2292.95,1394.3,0,1,0,26430,0.92235,2.12438,2954.69
TR-039845,2362.03,2362.9,2765.8,0,1,0,28297,0.88364,1.94437,5432.67
TR-039846,2402.48,2347.42,1240.6,1,0,0,36676,0.8901,2.0305,2532.98
TR-039847,2402.48,2417.11,1563.9,0,1,0,40318,0.8896,2.12618,3328.7
TR-039848,2319.61,2436.78,566.6,1,0,0,25704,0.91653,2.01395,1125.98
TR-039849,2400.16,2347.32,1587.2,1,0,0,28022,0.89867,1.95276,3038.98
TR-039850,2363.22,2435.65,2215.1,1,0,0,30676,0.87465,1.81818,4046.38
TR-039851,2347.32,2421.42,411.1,1,0,0,42879,0.87198,2.48561,1010.4
TR-039852,2405.63,2347.42,732.6,0,0,1,34113,0.90725,2.42324,1766.85
TR-039853,2381.28,2398.95,573.2,0,0,1,24994,0.94014,2.44134,1401.81
TR-039854,2364.24,2324.76,477.9,1,0,0,32298,0.8621,2.29348,1068.44
TR-039855,2362.9,2421.42,1483.5,1,0,0,30271,0.89845,1.96023,2901.08
TR-039856,2304.9,2363.52,735.7,1,0,0,32039,0.87287,2.04151,1490.23
TR-039857,2398.95,2292.95,1430.2,0,0,1,22196,0.93625,2.18003,3120.02
TR-039858,2398.95,2415.37,1611,1,0,0,22562,0.85311,1.90818,3082.78
TR-039859,2341.23,2422.44,716.5,0,0,1,35357,0.89018,2.43208,1764.32
TR-039860,2337.42,2495.5,588.2,1,0,0,12638,0.92074,2.06221,1232.86
TR-039861,2300.56,2422.44,604.9,0,0,1,43253,0.90807,2.54953,1528.31
TR-039862,2330.21,2384.81,2448.9,1,0,0,35987,0.89679,1.80355,4537.71
TR-039863,2386.75,2379.67,1151.1,1,0,0,40035,0.89132,2.05316,2369.38
TR-039864,2372.24,2343.52,826.7,0,0,1,33667,0.90726,2.32531,1911.08
TR-039865,2364.24,2381.78,332.3,0,0,1,34048,0.88569,2.65156,899.29
TR-039866,2400.16,2362.9,2676.7,1,0,0,34313,0.95299,1.83734,4862.84
TR-039867,2381.28,2405.63,396.3,0,1,0,35200,0.87322,2.56134,1014.12
TR-039868,2327.6,2417.11,1052,0,0,1,45402,0.89014,2.33799,2439.93
TR-039869,2417.11,2363.22,2917.8,1,0,0,37739,0.9038,1.84777,5375.41
TR-039870,2337.42,2345.35,881.2,0,1,0,29781,0.89757,2.06525,1855.47
TR-039871,2386.75,2337.42,441.4,0,0,1,32908,0.91508,2.55099,1120.17
TR-039872,2278.07,2436.78,1667.3,0,0,1,32617,0.84038,2.08295,3529.76
TR-039873,2341.23,2415.37,2058.8,0,1,0,37216,0.86104,2.11552,4233.88
TR-039874,2360.34,2372.39,799,1,0,0,40411,0.88336,2.19349,1775.71
TR-039875,2324.52,2287.47,754.1,0,0,1,36603,0.93417,2.50324,1887.01
TR-039876,2341.75,2363.22,2929.2,1,0,0,29730,0.87534,1.80138,5250.05
TR-039877,2364.24,2332,1141.3,1,0,0,37401,0.91374,2.11944,2407.73
TR-039878,2415.37,2386.75,2337.9,0,0,1,33886,0.93794,2.05386,4875.93
TR-039879,2373.98,2345.88,2608.5,1,0,0,22442,0.92239,1.73535,4505.4
TR-039880,2278.07,2324.76,1576.9,1,0,0,16453,0.88548,1.8763,2985.84
TR-039881,2286.31,2360.34,373.6,1,0,0,30121,0.89567,2.46525,926.34
TR-039882,2327.6,2435.65,555.8,1,0,0,33515,0.89769,2.11685,1185.19
TR-039883,2437.61,2398.95,1185,0,1,0,24424,0.87673,2.11099,2529.83
TR-039884,2436.78,2343.52,882.5,0,0,1,43358,0.93847,2.35665,2072.02
TR-039885,2324.76,2422.44,472.9,0,1,0,32387,0.87781,2.39341,1134.3
TR-039886,2363.22,2495.5,1827,0,0,1,42830,0.87301,2.2077,4011.04
TR-039887,2400.16,2345.35,2315.7,0,0,1,30663,0.8816,1.99228,4606.8
TR-039888,2319.61,2324.76,1164.6,1,0,0,36208,0.89854,2.02651,2324.44
TR-039889,2399.97,2341.75,835,1,0,0,32699,0.89129,1.99299,1663.25
TR-039890,2345.35,2402.48,1136.9,1,0,0,32277,0.92151,2.031,2317.78
TR-039891,2327.6,2360.48,1078.1,0,1,0,25275,0.87367,2.09331,2253.5
TR-039892,2437.61,2292.95,248,1,0,0,30190,0.90584,2.57385,625.09
TR-039893,2379.67,2399.97,1110.5,1,0,0,30157,0.89465,1.99346,2214.63
TR-039894,2337.42,2304.9,993,1,0,0,38571,0.9115,2.00996,2005.03
TR-039895,2422.44,2368.14,848.5,1,0,0,28753,0.88126,2.02891,1734.28
TR-039896,2332,2292.95,1034,0,0,1,32301,0.94419,2.40717,2513.73
TR-039897,2343.52,2319.61,723.9,0,0,1,20724,0.89691,2.24195,1601.42
TR-039898,2347.42,2417.11,946.5,0,1,0,24015,0.92764,2.04418,1949.56
TR-039899,2368.14,2372.39,1067.8,0,0,1,38204,0.87338,2.28643,2424.14
TR-039900,2268.79,2324.76,194.5,0,0,1,,0.847,3.00931,587.37
TR-039901,2399.97,2371.44,510.9,0,0,1,25611,0.97022,2.41892,1234.24
TR-039902,2415.37,2362.9,2608.8,0,1,0,32496,0.97039,2.02853,5383.25
TR-039903,2415.37,2337.42,2029.2,1,0,0,18898,0.9573,1.88356,3849.67
TR-039904,2405.2,2415.37,1146.1,1,0,0,18690,0.96552,1.93938,2218.39
TR-039905,2381.28,2364.24,455.6,0,1,0,47500,1.00769,2.53618,1165.07
TR-039906,2391.87,2319.61,796.3,1,0,0,33626,0.991,2.01391,1591.62
TR-039907,2415.37,2376.18,3123.9,1,0,0,37996,1.02575,1.87605,5842.69
TR-039908,2343.52,2399.97,691.8,1,0,0,43431,0.96872,2.06198,1422.84
TR-039909,2337.42,2345.88,838.2,0,0,1,31435,0.97825,2.30039,5795.79
